# Original Entry By: Andrew Maitland
# Entry Date: Feb 2013

# COMMENT: Bite Secondary?
Adaro	SOURCEPAGE:p.7
spirits of those who met a sinister end in the water. Rusalkas
do little to dissuade such rumors. Rusalkas are fond of
keeping a few charmed monsters or powerful humanoids
nearby to aid in their defense or for other forms of cruel
and humiliating entertainment, but quickly grow bored
with such pets. When this occurs, rusalkas generally
murder the creatures and seek more intereSting
replacement pets.
232
Illustration by J. P. Targete
Sabosan
This batlike humanoid has a lean, muscular body covered with
fur and two large, leathery wings.
SABOSAN
	CR:5
	XP:1,600
	KIT:1|NE
	SIZE:M
	
	RACETYPE:Monstrous Humanoid
	
	VISION:blindsense 60 ft., Darkvision (60')|scent;
Perception +14
DEFENSE
		BONUS:COMBAT|AC|
18, touch 14, flat-footed 14 (+4 Dex, +4|TYPE=NaturalArmor
	MONSTERCLASS::
52 (7d10+14)
Fort +4, Ref +9, Will +6
OFFENSE
	MOVE:Walk,30,Fly,40 ft. (good)

	NATURALATTACKS:,Natural.Melee.Weapon,*,
Bite +10 (1d6+3 plus bleed), 2 Claws +10 (1d6+3 plus grab)

	Special Attacks:bleed (1d4), blood drain (1 Constitution), dust
cloud, fell shriek, powerful charge (claw, 2d6+6)
STATISTICS
	BONUS:STAT|STR|0
	BONUS:STAT|DEX|0
	BONUS:STAT|CON|0
	BONUS:STAT|INT|0
	BONUS:STAT|WIS|0
	BONUS:STAT|CHA|0
	ABILITY:Internal|AUTOMATIC|Default Traits ~ 
Str 16, Dex 18, Con 15, Int 9, Wis 13, Cha 10
Base Atk +7
CMB +10
CMD 24
Feats Flyby Attack, HoverB, Improved Initiative, Power
Attack, Skill Focus (Perception)
Skills Acrobatics +14, Fly +8, Perception +14, Stealth +14
	AUTO:LANG|Abyssal
ECOLOGY
Environment warm forests or underground
Organization solitary, hunting party (2-6), or
clan (7-12)
Treasure standard
SPECIAL ABILITIES
Dust Cloud (Ex) A sabosan gains Hover
as a bonus feat, and can use this feat to
create a dust cloud even though it is not
Large. The resulting dust cloud has only a
30-foot radius.
Fell Shriek (Su) As a standard action, a
sabosan can emit a deafening cry in a
30-foot cone. Creatures in this area must
make a successful DC 15 Fortitude save
or be deafened for 1 minute. Sabosan are
immune to this ability. The save DC is
Constitution-based.
Sabosan are an intelligent and evil race
of batlike humanoids that dwell in warm
and isolated forests or deep underground in
vast caverns.
Sabosan are vicious predators, combining human
intelligence with a bat's natural adaptations for hunting.
They favor warm climates, preferring to make their lairs
in places that are inaccessible to most intruders, such
as mountaintop crags, abandoned ruins, subterranean
caverns near hidden hot springs, and dense canopies of
jungle trees. With wingspans almost three times their
height, sabosan are agile and graceful f liers, capable
of traveling miles on a single current of air in their
dauntless search for prey.
Although they can see as well as any human in
daylight, sabosan hunt at twilight or after dark when
their echolocation-based blindsense ability gives them
a great advantage. Sabosan can also use their voices
offensively, funneling their screeches into blasts of highpitched
sound capable of deafening other creatures.
When hunting en masse or attacking foes, a sabosan
employs its fell shriek on adversaries while other sabosan
use their massive wings to churn up great clouds of dust
and debris, rendering foes deaf and blind.
A sabosan's emaciated frame belies its strength and
agility, which are not apparent from its gaunt appearance.
Its giant, leathery wings can reach a span of almost 20
feet. Both males and females have red or dark brown fur
on their heads, necks, chests, and backs. Sabosan
stand just under 6 feet tall and weigh only
150 pounds.
233
Illustration by Damien Mammoliti
Rusalka-Sabosan
Sagari
This unsettling creature has the head of a fanged, green-eyed
horse and a body that is little more than a writhing tentacle.
SAGARI
	CR:1/2
	XP:200
	KIT:1|NE
	SIZE:T
	RACETYPE:Aberration
	VISION:Darkvision (60')
Perception +4
DEFENSE
		BONUS:COMBAT|AC|
14, touch 14, flat-footed 12 (+2 Dex, +2 size)
	MONSTERCLASS::
7 (1d8+3)
Fort +3, Ref +4, Will +2
OFFENSE
	MOVE:Walk,10,Fly,30 ft. (perfect)

	NATURALATTACKS:,Natural.Melee.Weapon,*,
Bite +1 (1d4-1), tentacle +1 (1d4-1)
	FACE:2-1/2
	REACH:2-1/2 ft.

	Special Attacks:baleful whinny, lashing strike
STATISTICS
	BONUS:STAT|STR|0
	BONUS:STAT|DEX|0
	BONUS:STAT|CON|0
	BONUS:STAT|INT|0
	BONUS:STAT|WIS|0
	BONUS:STAT|CHA|0
	ABILITY:Internal|AUTOMATIC|Default Traits ~ 
Str 8, Dex 15, Con 17, Int 6, Wis 11, Cha 14
Base Atk +0
CMB +0
CMD 9 (can't be tripped)
Feats Lightning Reflexes
Skills Fly +10, Perception +4, Stealth +14
	AUTO:LANG|Aklo
SQ flight
ECOLOGY
Environment any forests
Organization solitary, pair, herd (3-8), or harras (9-16)
Treasure none
SPECIAL ABILITIES
Baleful Whinny (Su) As a standard action, a sagari can emit
a monstrous whinny. Any creature within 60 feet must
succeed at a DC 12 Will save or become sickened for
1d4 rounds by the hideous sound. This is a sonic, mindaffecting
effect. Whether or not the save is successful, the
affected creature is immune to the same sagari's baleful
whinny for 24 hours. The save DC is Charisma-based.
Flight (Su) A sagari's flight is supernatural in nature.
Lashing Strike (Ex) Although a sagari is Tiny, it does not
provoke attacks of opportunity when it makes melee
attacks. In addition, its tentacle attack is a primary attack.
Sagaris haunt forest trails, hanging upside-down from
tree branches by the grotesque tentacles that make
up their necks. Unexpectedly intelligent, these cruel
RACETYPE:Aberrations swoop down from their perches to attack
unsuspecting travelers wandering through the forests.
Their piercing whinny causes sickness within those
who hear it, the sound waves reverberating within the
victims' chests and causing them to feel unwell. Groups
of sagaris are particularly dangerous, filling the air with
their terrifying neighs and diving upon utterly helpless,
nauseated victims in a rush.
The tentacle of a sagari is not strong enough to grab
or strangle enemies, but serves the creature well as an
additional attack to augment its Bite. Sagaris are strictly
carnivorous, and while they resort to feeding on carrion
if necessary, they greatly prefer fresh meat. When a sagari
makes its way into a settlement either to wreak havoc or
by accident, it can be found hanging from the rafters of a
barn or some other structure with a tall ceiling. Stabled
livestock are ideal prey for sagaris, who can swiftly kill
and devour the f lesh of a trapped animal in minutes. A
sagari will not attack a creature that it suspects is much
stronger, though it will sometimes assault groups of
creatures, hoping to sicken enough of its foes to distract
them while it attacks the weakest individual.
Sagaris are thought to have originally come from the
vast caverns beneath the world's surface. While sagaris
can speak, they rarely do so with those they deem prey,
seeing little point in communicating with food. Despite
their relative intelligence, sagaris rarely form societies of
any nature, at most traveling in roving packs in search of
larger prey to take down as a group.
A sagari is 3 feet long from mouth to tentacle and
weighs 30 pounds.
234
Illustration by Andrew Olson
Sargassum Fiend
This shifting mass of green seaweed transforms from the shape of
a humanoid back to a patch of algae, continually changing.
SARGASSUM FIEND
	CR:9
	XP:6,400
	KIT:1|TN
	SIZE:L
	plant	RACESUBTYPE:Aquatic
	
	VISION:blindsense 60 ft., tremorsense 120
Perception +11
Aura mirage (300 ft., DC 18)
DEFENSE
		BONUS:COMBAT|AC|
24, touch 12, flat-footed 21 (+2 Dex, +1 dodge, +12|TYPE=NaturalArmor,
-1 size)
	MONSTERCLASS::
123 (13d8+65)
Fort +15, Ref +8, Will +4

	DR:5/slashing
Immune plant traits
Resist cold 10
OFFENSE
	MOVE:Walk,20,Climb,20,Swim,40 ft.

	NATURALATTACKS:,Natural.Melee.Weapon,*,
2 Slams +16 (2d8+7 plus grab)
	FACE:10
	REACH:10

	Special Attacks:constrict (2d8+10), grab (Huge)
STATISTICS
	BONUS:STAT|STR|0
	BONUS:STAT|DEX|0
	BONUS:STAT|CON|0
	BONUS:STAT|INT|0
	BONUS:STAT|WIS|0
	BONUS:STAT|CHA|0
	ABILITY:Internal|AUTOMATIC|Default Traits ~ 
Str 25, Dex 14, Con 20, Int 2, Wis 11, Cha 15
Base Atk +9
CMB +17 (+25 grapple)
CMD 30 (can't be tripped)
Feats Dodge, Great Fortitude, Improved Initiative,
Lightning Reflexes, Skill Focus (Perception), Stealthy,
Weapon Focus (Slam)
Skills Climb +19, Escape Artist +4, Perception +11, Stealth +7,
Swim +15
ECOLOGY
Environment any oceans
Organization solitary, pair, or bed (3-8)
Treasure incidental (1d6 sargassum fiend bulbs, other
treasure)
SPECIAL ABILITIES
Grab (Ex) A sargassum fiend can grab
	SIZE:H
	or smaller
foes, and has a +8 racial bonus on grapple checks
rather than the normal +4 bonus most creatures with
grab possess.
Mirage (Su) A sargassum fiend emits a powerful
scent that causes specific, miragelike
hallucinations. All creatures within 300 feet of a
sargassum fiend must make a DC 18 Will save or
become enraptured by the scent. An enraptured
creature sees the monster as whatever would
most compel it to approach. This might be
a lost loved one, a child in need of help,
an enchanting mermaid, the promise of
dry land, and so on. The extent of this
illusion functions as mirage arcana (CL
equals the sargassum's CR), but is a mindaffecting
phantasm, not a glamer. This effect
ends immediately if the plant makes an attack against any
target. The save DC is Charisma-based.
A sargassum fiend is a free-f loating mass of intelligent
seaweed capable of luring its victims to their deaths via a
powerful hallucinogenic pheromone. Once the sargassum
fiend lures prey within striking distance, it grabs the
entranced creature and attempts to crush it to death.
Experienced sailors tell tales of entire crews jumping
overboard to swim out to a murderous field of the sea plants.
The strange pheromone produced by a sargassum fiend
can be harvested from the numerous bulbs that grow within
the fiend's body, but these bulbs rot quickly once harvested.
A fresh bulb lasts for 1 hour before becoming useless
until
that point it can be crushed as a standard action to produce
a mirage effect as detailed above. A single sargassum fiend
generally has 1d6 bulbs of musk when slain-harveSting
one requires a DC 29 Survival check. To date, no alchemical
or magical process has successfully preserved this musk.
Sargassum fiends usually reach sizes up to 10 feet
in diameter before splitting, their means of asexual
reproduction. Mutations have been known to exist,
however, and sea-faring scholars have recorded individual
sargassum fiends reaching masses of truly enormous size,
up to Colossal. Such enormous sargassum fiends can be
created by advancing their Hit Dice by a minimum of 5 HD
per size increase step.
235
Illustration by Francesco Graziani
Sagari-Sargassum Fiend
Sasquatch
Tall, burly, and hairy, this humanoid creature wields a large tree
branch for a club and has a swinging, apelike gait.
SASQUATCH
	CR:2
	XP:600
	KIT:1|TN
	SIZE:M
	humanoid (sasquatch)
	VISION:Darkvision (60')|Low-Light Vision
scent;
Perception +5
DEFENSE
		BONUS:COMBAT|AC|
14, touch 12, flat-footed 12 (+2 Dex, +2|TYPE=NaturalArmor
	MONSTERCLASS::
22 (3d8+9)
Fort +4, Ref +5, Will +1
OFFENSE
	MOVE:Walk,40 ft.

	NATURALATTACKS:,Natural.Melee.Weapon,*,
club +8 (1d6+9) or
Slam +8 (1d4+9)
Ranged rock +5 (1d4+9)

	Special Attacks:rock throwing (120 ft.)
STATISTICS
	BONUS:STAT|STR|0
	BONUS:STAT|DEX|0
	BONUS:STAT|CON|0
	BONUS:STAT|INT|0
	BONUS:STAT|WIS|0
	BONUS:STAT|CHA|0
	ABILITY:Internal|AUTOMATIC|Default Traits ~ 
Str 22, Dex 15, Con 16, Int 9, Wis 10, Cha 11
Base Atk +2
CMB +8
CMD 20
Feats Self-Sufficient, Skill Focus (Stealth)
Skills Heal +2, Perception +5, Stealth +10 (+14 in forested areas),
Survival +10
Racial Modifiers +4 Perception, +4 Stealth (+8 in
forested areas), +4 Survival
	AUTO:LANG|Sasquatch
SQ pungency, woodland stride
ECOLOGY
Environment temperate or cold forests
Organization solitary, pair, or family (3-7)
Treasure standard
SPECIAL ABILITIES
Pungency (Ex) A sasquatch's odor is quite powerful, and can be
detected at twice the normal distance by scent.
Woodland Stride (Ex) A sasquatch can move through any
sort of undergrowth (such as natural thorns, briars,
overgrown areas, and similar terrain) at normal speed and
without taking damage or suffering any other impairment.
Undergrowth that has been magically manipulated to
impede movement still affects the sasquatch.
The elusive sasquatches earn their
mysterious reputation rightly;
they live in unpopulated forests
and avoid confrontations with
humanoids, only becoming violent
when they feel threatened, when their
territory is encroached upon, or when they
feel they must protect their young. Left to
their own devices, sasquatch families are
perfectly content to live their lives in the deep
woods, leaving behind little to no trace of their passing save
for the periodic big footprint in the ground.
Despite their considerable bulk, sasquatches are
incredibly stealthy creatures, capable of moving through
forests in particular with astonishing grace and efficiency.
The one trait that somewhat undermines sasquatches'
stealth is their distinctive odor-a pungent, musky scent
that is often noticeable even when the hidden sasquatches
themselves are not apparent.
The elusiveness of sasquatches is such that even in a
world where dragons and sea monsters are real, many
urban scholars doubt the existence of the creatures, citing
the lack of evidence of sasquatch lairs or remains as proof
of their nonexistence. In truth, sasquatches are simply far
more efficient at living in harmony with nature than most
humanoids could ever hope to be. To a sasquatch, a deadfall
in a forest makes a perfectly fine home. When a sasquatch
dies, its kin take pains to bury the body deep and hide all
trace of the gravesite to protect the remains from scavengers
and evil spirits alike. The sasquatch tongue is a relatively
complex language that mixes vocalizations, howls, and
"knocking"-the act of striking a solid surface (like a tree
or boulder) with a club or stone-and thus tends to blend in
with the ambient sounds of a forest.
A sasquatch is 8 feet tall and weighs 570 pounds. Rural
populaces often have fond nicknames for these creatures,
such as wild men, skunk apes, and perhaps most popularly,
simply bigfoot.
236
Illustration by Scott Purdy
Scorpion, Deadfall
